,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
4546,305,NEEDLE,11,SPARE PARTS,767775,08-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,41.5,,,,,30.0,39172,39172,NEEDLE DP-5 130/16 (DELTA) (Consumable-Local),NOS,1245.0,270.0,,,,,30.0,1245.0,,38086160.02,,,783755340.3,
4547,305,NEEDLE,11,SPARE PARTS,767943,08-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,980.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4565,305,NEEDLE,11,SPARE PARTS,769354,14-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,WITHOUT REPLACEMENT,,10.0,46682,46682,NEEDLE DP-5 NO 16 (GROZ BECKERT) T/N (Consumable-Local),PCS,140.0,1250.0,,,,,30.0,715.0,,38086160.02,,,783755340.3,
4566,305,NEEDLE,11,SPARE PARTS,769354,14-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435.0,380.0,,,,,30.0,715.0,,38086160.02,,,783755340.3,
4567,305,NEEDLE,11,SPARE PARTS,769354,14-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,920.0,,,,,30.0,715.0,,38086160.02,,,783755340.3,
4579,305,NEEDLE,11,SPARE PARTS,770012,16-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,20.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,870.0,350.0,,,,,20.0,870.0,,38086160.02,,,783755340.3,
4589,305,NEEDLE,11,SPARE PARTS,771213,22-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435.0,330.0,,,,,10.0,435.0,,38086160.02,,,783755340.3,
4592,305,NEEDLE,11,SPARE PARTS,771497,24-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,730.0,,,,,10.0,140.0,,38086160.02,,,783755340.3,
4633,305,NEEDLE,11,SPARE PARTS,775542,12-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,20.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,870.0,220.0,,,,,20.0,870.0,,38086160.02,,,783755340.3,
4725,305,NEEDLE,11,SPARE PARTS,781445,08-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,190.0,,,,,20.0,575.0,,38086160.02,,,783755340.3,
4726,305,NEEDLE,11,SPARE PARTS,781445,08-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435.0,570.0,,,,,20.0,575.0,,38086160.02,,,783755340.3,
4743,305,NEEDLE,11,SPARE PARTS,782445,12-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,10.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,435.0,500.0,,,,,20.0,575.0,,38086160.02,,,783755340.3,
4744,305,NEEDLE,11,SPARE PARTS,782445,12-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,14.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,140.0,90.0,,,,,20.0,575.0,,38086160.02,,,783755340.3,
5096,305,NEEDLE,11,SPARE PARTS,801600,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,23.98507463,,,,,20.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,479.7014925,1430.0,,,,,60.0,1667.796731,,38086160.02,,,783755340.3,
5097,305,NEEDLE,11,SPARE PARTS,801600,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,15.9047619,,,,,20.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,318.0952381,610.0,,,,,60.0,1667.796731,,38086160.02,,,783755340.3,
5098,305,NEEDLE,11,SPARE PARTS,801600,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,43.5,,,,,20.0,20161,20161,NEEDLE DP-5 130/21 (DELTA) (Consumable-Local),PCS,870.0,848.0,,,,,60.0,1667.796731,,38086160.02,,,783755340.3,
6094,305,NEEDLE,11,SPARE PARTS,852217,22-Jun-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,23.99888817,,,,,30.0,20148,20148,NEEDLE DC # 27 # 16 GROZ BECKERT (G (Consumable-Local),PCS,719.9666451,1950.0,,,,,40.0,879.9666451,,38086160.02,,,783755340.3,
6095,305,NEEDLE,11,SPARE PARTS,852217,22-Jun-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,16.0,,,,,10.0,46681,46681,NEEDLE DB # 1 NO 16 (GROZ BECKERT) (Consumable-Local),PCS,160.0,1120.0,,,,,40.0,879.9666451,,38086160.02,,,783755340.3,
6966,305,NEEDLE,18,MECHANICAL,776326,17-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2400.0,,,,,1.0,48571,48571,MAIN NEEDLE(AUXILIARY PIERCER) PKZ-1 #3 P#TPM050600500 (Consumable-Local),PCS,2400.0,3.0,,,,,1.0,2400.0,,38086160.02,,,783755340.3,
7095,307,NIPPLE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,74.25,,,,,20.0,16684,16684,"MS PIPE NIPPLE 1/2""X6"" (Consumable-Local)",PCS,1485.0,0.0,,,,,20.0,1485.0,,38086160.02,,,783755340.3,
7455,333,PIPE,17,ELECTRICAL,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,4.0,,,,,300.0,47881,47881,"FLEXIBLE PIPE 1"" (PVC) (Consumable-Local)",RFT,1200.0,700.0,,,,,300.0,1200.0,,38086160.02,,,783755340.3,
7473,333,PIPE,18,MECHANICAL,759622,02-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,30.0,,,,,500.0,30591,30591,PNEUMATIC PIPE 8 MM SANGA KOREA (Consumable-Local),RFT,15000.0,0.0,,,,,500.0,15000.0,,38086160.02,,,783755340.3,
7490,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,158.4,,,,,60.0,24808,24808,"MS PIPE 1-1/2"" SCH.40 (Consumable-Local)",RFT,9504.0,0.0,,,,,660.0,88014.4,,38086160.02,,,783755340.3,
7491,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,269.28,,,,,120.0,38861,38861,"PIPE 2"" (MS) SEAMLESS SCH-40 (Consumable-Local)",RFT,32313.6,0.0,,,,,660.0,88014.4,,38086160.02,,,783755340.3,
7492,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,138.6,,,,,100.0,38862,38862,"PIPE 1"" (MS) SEAMLESS SCH-40 (Consumable-Local)",RFT,13860.0,0.0,,,,,660.0,88014.4,,38086160.02,,,783755340.3,
7493,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,57.42,,,,,40.0,6745021001,6745021001,"PIPE MS 1/2"" . SCH-40 . . (---) (L-C) (Consumable-Local)",RFT,2296.8,0.0,,,,,660.0,88014.4,,38086160.02,,,783755340.3,
7494,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,90.0,,,,,300.0,5268621001,5268621001,PNEUMATIC PIPE 14 MM (---) (Consumable-Local),FT,27000.0,0.0,,,,,660.0,88014.4,,38086160.02,,,783755340.3,
7495,333,PIPE,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,76.0,,,,,40.0,9989,9989,"PIPE 1/2"" (GI) (Consumable-Local)",REF,3040.0,0.0,,,,,660.0,88014.4,,38086160.02,,,783755340.3,
7538,337,PLATE,11,SPARE PARTS,755159,06-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,194.7925,,,,,6.0,20216,20216,NEEDLE PLATE (DELTA MACHINE) (Consumable-Local),PCS,1168.755,0.0,,,,,6.0,1168.755,,38086160.02,,,783755340.3,
7539,337,PLATE,11,SPARE PARTS,755321,07-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,60.0,,,,,2.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,120.0,80.0,,,,,2.0,120.0,,38086160.02,,,783755340.3,
7548,337,PLATE,11,SPARE PARTS,760438,06-Jun-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,60.0,,,,,3.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,180.0,21.0,,,,,3.0,180.0,,38086160.02,,,783755340.3,
7562,337,PLATE,11,SPARE PARTS,781863,10-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,60.0,,,,,1.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,60.0,36.0,,,,,1.0,60.0,,38086160.02,,,783755340.3,
7565,337,PLATE,11,SPARE PARTS,784520,21-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,60.0,,,,,1.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,60.0,34.0,,,,,1.0,60.0,,38086160.02,,,783755340.3,
7572,337,PLATE,11,SPARE PARTS,793285,27-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,60.0,,,,,2.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,120.0,12.0,,,,,2.0,120.0,,38086160.02,,,783755340.3,
7575,337,PLATE,11,SPARE PARTS,800003,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,300.0,,,,,1.0,40359,40359,NEEDLE PLATE PART # E218 (SIRUBA (Q) SAFETY MACHINE) (Consumable-Local),NOS,300.0,17.0,,,,,2.0,360.0,,38086160.02,,,783755340.3,
7576,337,PLATE,11,SPARE PARTS,800003,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,60.0,,,,,1.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,60.0,8.0,,,,,2.0,360.0,,38086160.02,,,783755340.3,
7594,337,PLATE,11,SPARE PARTS,822907,24-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,35.0,,,,,4.0,20207,20207,NEEDLE PLATE (B-22)(114-00801) (SINGER (Consumable-Local),PCS,140.0,41.0,,,,,4.0,140.0,,38086160.02,,,783755340.3,
7595,337,PLATE,11,SPARE PARTS,823848,25-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.24822695,,,,,20.0,20240,20240,NEEDLE PLATE SCREW (SINGLE NEEDLE) (Consumable-Local),PCS,44.96453901,1360.0,,,,,20.0,44.96453901,,38086160.02,,,783755340.3,
7658,339,PLIER,16,TOOLS & INSTRUMENTS,757548,19-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,310.0,,,,,2.0,43455,43455,"PLAIR 8"" (Consumable-Local)",NOS,620.0,0.0,,,,,2.0,620.0,,38086160.02,,,783755340.3,
7682,340,PLUG,17,ELECTRICAL,757548,19-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,0.6,,,,,1900.0,11082,11082,RAWAL PLUG # 8 (PVC) (Consumable-Local),PCS,1140.0,0.0,,,,,1900.0,1140.0,,38086160.02,,,783755340.3,
7704,348,POWER SUPPLY,17,ELECTRICAL,785726,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2500.0,,,,,4.0,14187,14187,"SUPPLY (POWER SUPPLY) IP: 220VAC, OP: 24VDC & 5VDC (Consumable-Local)",NOS,10000.0,0.0,,,,,4.0,10000.0,,38086160.02,,,783755340.3,
7718,349,PRINTED STATIONERY,20,STATIONARY,738759,27-Jan-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,370.0,,,FOR BLOCK B THIRD FLOOR,,5.0,5811321001,5811321001,CUTTING DIAGRAM WITH RANGE WISE WASTAGE REPORT CARBONIZE(2) ONE SIDE A3 100 SET . (---) (L-C) (Consumable-Local),NOS,1850.0,88.0,,,,,5.0,1850.0,,38086160.02,,,783755340.3,
7735,349,PRINTED STATIONERY,20,STATIONARY,747322,04-Mar-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,250.0,,,,,1.0,5811821001,5811821001,DAILY CHECKING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 50 SET . (---) (L-C) (Consumable-Local),NOS,250.0,49.0,,,,,3.0,550.0,,38086160.02,,,783755340.3,
7736,349,PRINTED STATIONERY,20,STATIONARY,747322,04-Mar-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,150.0,,,,,2.0,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,300.0,102.0,,,,,3.0,550.0,,38086160.02,,,783755340.3,
7756,349,PRINTED STATIONERY,20,STATIONARY,756150,12-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,150.0,,,,,3.0,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,450.0,0.0,,,,,3.0,450.0,,38086160.02,,,783755340.3,
7757,349,PRINTED STATIONERY,20,STATIONARY,756163,12-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,210.0,,,,,2.0,5489921001,5489921001,"DAILY PACKING PLAN & PROGRESS REPORT  WHITE,PINK DUPLICATE TYPE ONE SIDE PRINTING 100 PAGES ( 50 SET) CARBONIZED (---) (Consumable-Local)",BKS,420.0,97.0,,,,,5.0,1290.0,,38086160.02,,,783755340.3,
7758,349,PRINTED STATIONERY,20,STATIONARY,756163,12-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,330.0,,,,,2.0,5811621001,5811621001,DAILY STITCHING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 100 SET . (---) (L-C) (Consumable-Local),NOS,660.0,98.0,,,,,5.0,1290.0,,38086160.02,,,783755340.3,
7759,349,PRINTED STATIONERY,20,STATIONARY,756163,12-May-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,210.0,,,,,1.0,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,210.0,49.0,,,,,5.0,1290.0,,38086160.02,,,783755340.3,
7798,349,PRINTED STATIONERY,20,STATIONARY,766154,02-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,330.0,,,,,1.0,5811621001,5811621001,DAILY STITCHING PLAN & PROGRESS REPORT CARBONIZE(2) ONE SIDE A4 100 SET . (---) (L-C) (Consumable-Local),NOS,330.0,105.0,,,,,1.0,330.0,,38086160.02,,,783755340.3,
7812,349,PRINTED STATIONERY,20,STATIONARY,768014,08-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,210.0,,,,,2.0,5490021001,5490021001,METAL DETACTOR LOG SHEET PACKING SINGLE TYPE ONE COLOR JOB (---) (Consumable-Local),PAD,420.0,64.0,,,,,2.0,420.0,,38086160.02,,,783755340.3,
7823,349,PRINTED STATIONERY,20,STATIONARY,768687,11-Jul-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,150.0,,,,,20.0,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,3000.0,73.0,,,,,20.0,3000.0,,38086160.02,,,783755340.3,
7944,349,PRINTED STATIONERY,20,STATIONARY,790179,15-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,150.0,,,,,20.0,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,3000.0,53.0,,,,,20.0,3000.0,,38086160.02,,,783755340.3,
8032,349,PRINTED STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,70.0,,,,,1.0,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70.0,30.0,,,,,3.0,210.0,,38086160.02,,,783755340.3,
8033,349,PRINTED STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,70.0,,,,,1.0,6285721001,6285721001,BROKEN NEEDLE REPLACEMENT BOOK DC X 27 (11J) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70.0,41.0,,,,,3.0,210.0,,38086160.02,,,783755340.3,
8034,349,PRINTED STATIONERY,20,STATIONARY,801598,30-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,70.0,,,,,1.0,6285921001,6285921001,BROKEN NEEDLE REPLACEMENT BOOK DP X 05-MR NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70.0,44.0,,,,,3.0,210.0,,38086160.02,,,783755340.3,
8063,349,PRINTED STATIONERY,20,STATIONARY,803348,05-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,150.0,,,,,2.0,23558,23558,"DAILY WORK SHEET STITCHING UNIT-5 [8.5X11.5]"" 55 GM WHITE PAPER 2 SIDE 2 COLOR PRINT 200 SHEET/PAD (Consumable-Local)",NOS,300.0,146.0,,,,,2.0,300.0,,38086160.02,,,783755340.3,
8455,349,PRINTED STATIONERY,20,STATIONARY,852217,22-Jun-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,70.0,,,,,1.0,6285221001,6285221001,BROKEN NEEDLE REPLACEMENT BOOK DB X 01 (16X257) NON-CARBONIZE ONE SIDE A4 10 PAGES WITH 3CM GAZETTE AND SERIAL NUMBERS (---) (L-C) (Consumable-Local),NOS,70.0,47.0,,,,,1.0,70.0,,38086160.02,,,783755340.3,
8886,350,PRINTER ACCESSORIES,20,STATIONARY,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,6500.0,,,,,1.0,28629,28629,CARTRIDGE (INK CARTRIDGE) BLACK#.10 FOR HP500 (Consumable-Local),NOS,6500.0,0.0,,,,,1.0,6500.0,,38086160.02,,,783755340.3,
8965,363,RACK,18,MECHANICAL,789521,13-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,48000.0,,,,,10.0,6706022001,6706022001,"MEDIUM DUTY LINE SYSTEM (RACK SIZE= 96""X96""X43"" 3 LEVELS) WITH G.I SHELF TRAY,  CAPACITY:500 KGS PER LEVEL. (---) (L-F) (Fixed-Local)",NOS,480000.0,0.0,,,,,10.0,480000.0,,38086160.02,,,783755340.3,
8969,369,REDUCER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,99.0,,,,,4.0,11205,11205,"REDUCER WELDED 1-1/2 X 1"" (Consumable-Local)",PCS,396.0,0.0,,,,,8.0,871.2,,38086160.02,,,783755340.3,
8970,369,REDUCER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,118.8,,,,,4.0,11208,11208,"REDUCER WELDED 2""X1"" WELDED (Consumable-Local)",PCS,475.2,0.0,,,,,8.0,871.2,,38086160.02,,,783755340.3,
9023,385,ROD,18,MECHANICAL,794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,670.0,,,,,10.0,16129,16129,WELDING ROD (MS) # 10 KISWEL KOREA (Consumable-Local),KGS,6700.0,0.0,,,,,10.0,6700.0,,38086160.02,,,783755340.3,
9025,385,ROD,19,"HARDWARE MATERIAL, PIPE & FITTINGS",794327,31-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,650.0,,,,,10.0,23778,23778,MS WELDING ROD # 12  KISWEL KOREA (Consumable-Local),KGS,6500.0,0.0,,,,,10.0,6500.0,,38086160.02,,,783755340.3,
9130,394,SCANNER,13,COMPUTERS & ACCESSORIES,786211,01-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,18500.0,,,,,3.0,7312522008,7312522008,BARCODE SCANNER MODEL 7300HP (SUPER LEAD) (L-F) (Fixed-Local),NOS,55500.0,0.0,,,,,3.0,55500.0,,38086160.02,,,783755340.3,
9199,398,SCREW,11,SPARE PARTS,776326,17-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,60.0,840.0,,,,,30.0,60.0,,38086160.02,,,783755340.3,
9202,398,SCREW,11,SPARE PARTS,777270,20-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,15.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,30.0,773.0,,,,,15.0,30.0,,38086160.02,,,783755340.3,
9204,398,SCREW,11,SPARE PARTS,777369,20-Aug-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,10.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,20.0,773.0,,,,,10.0,20.0,,38086160.02,,,783755340.3,
9210,398,SCREW,11,SPARE PARTS,783258,16-Sep-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,20.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,40.0,633.0,,,,,20.0,40.0,,38086160.02,,,783755340.3,
9220,398,SCREW,11,SPARE PARTS,789780,13-Oct-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,30.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,60.0,393.0,,,,,30.0,60.0,,38086160.02,,,783755340.3,
9231,398,SCREW,11,SPARE PARTS,800538,24-Nov-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,25.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,50.0,98.0,,,,,25.0,50.0,,38086160.02,,,783755340.3,
9234,398,SCREW,11,SPARE PARTS,804806,10-Dec-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.0,,,,,20.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,40.0,43.0,,,,,20.0,40.0,,38086160.02,,,783755340.3,
9241,398,SCREW,11,SPARE PARTS,823848,25-Feb-21,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,2.791433962,,,,,20.0,54282,54282,NEEDLE SCREW FOR SINGLE NEEDLE P # SS-7080510TP (Consumable-Local),PCS,55.82867925,400.0,,,,,20.0,55.82867925,,38086160.02,,,783755340.3,
9370,405,SHAFT,11,SPARE PARTS,732996,02-Jan-20,,,90177,90177,YTML-Stitching-YTM-07 - Stitching-QUILTING-Single Needle,,,350.0,,,,,2.0,22665,22665,HOOK SHAFT BUSHING D-20 (DELTA MACHINE) (Consumable-Local),PCS,700.0,0.0,,,,,2.0,700.0,,38086160.02,,,783755340.3,
