,ITEM_CTG_ID,ITEM_CTG_DESC,ITEM_GRP_ID,ITEM_GRP_DESC,GINNO,GINDATE,ENTITY,SEGMENT,COST_CENTER,C_CENTER_ID,C_CENTER_NAME,JOBNO,UNITNO,RATE,MACHINENO1,MARATE,REMARKS,CAPITAL,QUANTITY,ITEMNO,INVENTORY_ITEM_NO,INV_ITEM_DESCRIPTION,UOM_DESC,AMOUNT1,BAL1,MDESC1,LASTISSUE1,LASTISSUEDT,COSTCENTER,SUMQTY,SUMAMT,GAP,GAMOUNT,CODE1,CODE2,GQTY,PERIOD
9521,411,SHOE,21,GENERAL MATERIAL,890184,23-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Tahir / 715252,,1.0,36636,36636,SAFETY SHOES # 9 (JAGUAR) (Consumable-Local),PRS,1185.0,19.0,,,,,3.0,3555.0,,38086160.02,,,783755340.3,
9522,411,SHOE,21,GENERAL MATERIAL,890186,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,M.Aslam/712996,,1.0,36636,36636,SAFETY SHOES # 9 (JAGUAR) (Consumable-Local),PRS,1185.0,4.0,,,,,11.0,13035.0,,38086160.02,,,783755340.3,
9523,411,SHOE,21,GENERAL MATERIAL,890186,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,M.Shabbir/710749 - Amir Ali/718106,,2.0,36638,36638,SAFETY SHOES # 11 (JAGUAR) (Consumable-Local),PRS,2370.0,1.0,,,,,11.0,13035.0,,38086160.02,,,783755340.3,
9524,411,SHOE,21,GENERAL MATERIAL,890186,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Khalid/717743 - M.Noor/721031,,2.0,36635,36635,SAFETY SHOES # 8 (JAGUAR) (Consumable-Local),PRS,2370.0,5.0,,,,,11.0,13035.0,,38086160.02,,,783755340.3,
9525,411,SHOE,21,GENERAL MATERIAL,890186,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Wajid / 716218 - Yaseen / 30187,,2.0,36637,36637,SAFETY SHOES # 10 (JAGUAR) (Consumable-Local),PRS,2370.0,6.0,,,,,11.0,13035.0,,38086160.02,,,783755340.3,
9526,411,SHOE,21,GENERAL MATERIAL,890186,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Deen Muhammad/720575 - M.Yousuf/711060 - Ismail/713022 - M.Ali/712219,,4.0,36634,36634,SAFETY SHOES # 7 (JAGUAR) (Consumable-Local),PRS,4740.0,3.0,,,,,11.0,13035.0,,38086160.02,,,783755340.3,
9527,411,SHOE,21,GENERAL MATERIAL,890188,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Waqar Ali / 723173,,1.0,36635,36635,SAFETY SHOES # 8 (JAGUAR) (Consumable-Local),PRS,1185.0,5.0,,,,,1.0,1185.0,,38086160.02,,,783755340.3,
9537,411,SHOE,21,GENERAL MATERIAL,890285,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,Abbas/713344 - Sheraz/715253,,2.0,36636,36636,SAFETY SHOES # 9 (JAGUAR) (Consumable-Local),PRS,2370.0,4.0,,,,,2.0,2370.0,,38086160.02,,,783755340.3,
9547,411,SHOE,21,GENERAL MATERIAL,890493,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,,,1.0,36634,36634,SAFETY SHOES # 7 (JAGUAR) (Consumable-Local),PRS,1185.0,3.0,,,,,3.0,3555.0,,38086160.02,,,783755340.3,
9548,411,SHOE,21,GENERAL MATERIAL,890493,24-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1185.0,,,,,2.0,36633,36633,SAFETY SHOES # 6 (JAGUAR) (Consumable-Local),PRS,2370.0,0.0,,,,,3.0,3555.0,,38086160.02,,,783755340.3,
9612,434,SPRAY,18,MECHANICAL,890545,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,435.0,,,,,2.0,16074,16074,WD 40 SPRAY (Consumable-Local),TIN,870.0,38.0,,,,,2.0,870.0,,38086160.02,,,783755340.3,
9701,434,SPRAY,19,"HARDWARE MATERIAL, PIPE & FITTINGS",834407,10-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,310.0,,,,,2.0,18239,18239,SPRAY (MOLD RELEASE)CONVEYOR SPRAY R1 (Consumable-Local),NOS,620.0,23.0,,,,,2.0,620.0,,38086160.02,,,783755340.3,
9743,435,SPRING,11,SPARE PARTS,836654,14-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,486.6666667,,,,,3.0,22658,22658,TENSION POST DELTA (COMFORTER) (Consumable-Local),NOS,1460.0,10.0,,,,,3.0,1460.0,,38086160.02,,,783755340.3,
10697,443,STATIONERY,20,STATIONARY,863338,07-Aug-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,6.581,,,,,10.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,65.81,32.0,,,,,10.0,65.81,,38086160.02,,,783755340.3,
10714,443,STATIONERY,20,STATIONARY,873042,18-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,26.0,,,,,5.0,9807,9807,PEN (MARKER PEN) # 70 BLACK (PERMANENT) (Consumable-Local),NOS,130.0,33.0,,,,,5.0,130.0,,38086160.02,,,783755340.3,
10737,443,STATIONERY,20,STATIONARY,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,13.0,,,,,5.0,5512,5512,FOLDER (PLASTIC) A4 TRANSPARENT (Consumable-Local),NOS,65.0,33.0,,,,,33.0,435.6,,38086160.02,,,783755340.3,
10738,443,STATIONERY,20,STATIONARY,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,90.5,,,,,1.0,6621,6621,HIGH LIGHTER PEN YELLOW PELIKAN (Consumable-Local),PCS,90.5,75.0,,,,,33.0,435.6,,38086160.02,,,783755340.3,
10739,443,STATIONERY,20,STATIONARY,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,35.75,,,,,2.0,9640,9640,ROUGH PAD LEADER SMALL (Consumable-Local),NOS,71.5,33.0,,,,,33.0,435.6,,38086160.02,,,783755340.3,
10740,443,STATIONERY,20,STATIONARY,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,7.15,,,,,12.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,85.8,133.0,,,,,33.0,435.6,,38086160.02,,,783755340.3,
10741,443,STATIONERY,20,STATIONARY,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,7.15,,,,,12.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,85.8,428.0,,,,,33.0,435.6,,38086160.02,,,783755340.3,
10742,443,STATIONERY,20,STATIONARY,873760,20-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,37.0,,,,,1.0,14011,14011,"STEEL SCALE 12"" (Consumable-Local)",NOS,37.0,4.0,,,,,33.0,435.6,,38086160.02,,,783755340.3,
10770,443,STATIONERY,20,STATIONARY,874101,21-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,7.15,,,,,3.0,9794,9794,PEN (BALL PEN) BLACK CLEAR STICK (Consumable-Local),NOS,21.45,114.0,,,,,18.0,143.7,,38086160.02,,,783755340.3,
10771,443,STATIONERY,20,STATIONARY,874101,21-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,8.4,,,,,12.0,9821,9821,PENCIL DUX (Consumable-Local),NOS,100.8,210.0,,,,,18.0,143.7,,38086160.02,,,783755340.3,
10772,443,STATIONERY,20,STATIONARY,874101,21-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,7.15,,,,,3.0,9795,9795,PEN (BALL PEN) BLUE CLEAR STICK (Consumable-Local),NOS,21.45,379.0,,,,,18.0,143.7,,38086160.02,,,783755340.3,
11068,463,TAPE,17,ELECTRICAL,882822,26-Oct-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,28.0,,,,,10.0,11001,11001,PVC TAPE YELLOW (Consumable-Local),PCS,280.0,30.0,,,,,10.0,280.0,,38086160.02,,,783755340.3,
11123,464,TAPS,16,TOOLS & INSTRUMENTS,851178,21-Jun-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,192.612,,,,,4.0,14445,14445,TAPS SET .6 MM (Consumable-Local),NOS,770.448,0.0,,,,,4.0,770.448,,38086160.02,,,783755340.3,
11160,474,THINNER,19,"HARDWARE MATERIAL, PIPE & FITTINGS",815957,23-Jan-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,315.9299451,,,,,3.64,14704,14704,THINNER (Consumable-Local),LTR,1149.985,25.48,,,,,3.64,1149.985,,38086160.02,,,783755340.3,
11178,476,TIE,17,ELECTRICAL,745749,27-Feb-20,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,112.0,,,,,30.0,36517,36517,"CABLE TIE 8"" (Consumable-Local)",PKT,3360.0,0.0,,,,,30.0,3360.0,,38086160.02,,,783755340.3,
11198,476,TIE,17,ELECTRICAL,882822,26-Oct-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,187.7727273,,,,,3.0,2254,2254,"CABLE TIE 12"" (Consumable-Local)",PKT,563.3181818,43.0,,,,,3.0,563.3181818,,38086160.02,,,783755340.3,
11208,480,TOOL,16,TOOLS & INSTRUMENTS,879549,12-Oct-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1039.5,,,,,1.0,21831,21831,"WOOD CUTTER BLADE 10"" X 3MM  X 80T DIAMOND TIP (Consumable-Local)",NOS,1039.5,0.0,,,,,1.0,1039.5,,38086160.02,,,783755340.3,
11212,487,TRAP,18,MECHANICAL,890942,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,55000.0,,,,,1.0,7943621001,7943621001,"SECONDARY CONTAINMENT 4 DRUM SPILL TRAY, DIMENSION/SIZE: 1350 X 1350 X 200 MM (---) (L-C) (Consumable-Local)",NOS,55000.0,0.0,,,,,1.0,55000.0,,38086160.02,,,783755340.3,
11233,489,TRAY,21,GENERAL MATERIAL,857606,13-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1312.5,,,,,1.0,17582,17582,TRAY (SERVING TRAY) 3.PCS.SET (Consumable-Local),SET,1312.5,0.0,,,,,1.0,1312.5,,38086160.02,,,783755340.3,
11295,510,WHEEL,18,MECHANICAL,836098,13-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1800.0,,,,,24.0,29991,29991,"WHEEL(TROLLEY WHEEL) 4"", REVOLVING TYPE WITH BRACKET, PHENOLIC FIBER (Consumable-Local)",NOS,43200.0,0.0,,,,,24.0,43200.0,,38086160.02,,,783755340.3,
11300,510,WHEEL,19,"HARDWARE MATERIAL, PIPE & FITTINGS",827592,08-Mar-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,1800.0,,,,,8.0,5897421001,5897421001,"WHEEL (NYLON WHEEL) 4"" WITH BRACKET (HEAVY DUTY) (FLYING HORSE) (---) (L-C) (Consumable-Local)",NOS,14400.0,0.0,,,,,8.0,14400.0,,38086160.02,,,783755340.3,
11386,517,FEEDOG,11,SPARE PARTS,837997,21-Apr-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,55.0,,,,,4.0,53135,53135,FEED DOG P # 150793021 (TEETH =13) (Consumable-Local),PCS,220.0,125.0,,,,,4.0,220.0,,38086160.02,,,783755340.3,
11392,517,FEEDOG,11,SPARE PARTS,841660,06-May-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,385.0,,,,,9.0,44713,44713,FEEDOG HEAVY P # 208064 / 208217 (M-732) (Consumable-Local),NOS,3465.0,9.0,,,,,9.0,3465.0,,38086160.02,,,783755340.3,
11480,557,COMPUTER,13,COMPUTERS & ACCESSORIES,883935,01-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,35500.0,,,,,1.0,7659322005,7659322005,"REFURBISHED COMPUTER OPTIPLEX 7010 CORE I5 3RD GEN, TOWER CASING, 8GB RAM, NEW 500 GB HDD & 128 GB SSD, WINDOWS 10 PRO 64 BIT LICENSE PRE INSTALLED , 19.5 "" LED, KEYBOARD, MOUSE (COMPLETE SET) WITH (01 YEAR WARRANTY) (DELL) (L-F) (Fixed-Local)",NOS,35500.0,7.0,,,,,1.0,35500.0,,38086160.02,,,783755340.3,
11532,599,CASE,18,MECHANICAL,857882,14-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,170.0,,,,,2.0,6526121001,6526121001,BOBBIN CASE ASSY P# P.51 (BROTHER MODEL# KE-430FX) (....) (L-C) (Consumable-Local),NOS,340.0,3.0,,,,,2.0,340.0,,38086160.02,,,783755340.3,
11539,636,OVEN,17,ELECTRICAL,875032,27-Sep-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,8016.0,,,,,1.0,38034,38034,"MICROWAVE OVEN MODEL # DW MD7, 20 LTR (DAWLANCE) (Consumable-Local)",NOS,8016.0,1.0,,,,,1.0,8016.0,,38086160.02,,,783755340.3,
11618,751,LIFTER,18,MECHANICAL,854712,06-Jul-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,42000.0,,,,,2.0,41039,41039,"HYDRAULIC MANUAL HAND PALLET LIFTER, 3 TON/3000 KGS, 1220 X 685 MM (Fixed-Local)",NOS,84000.0,0.0,,,,,2.0,84000.0,,38086160.02,,,783755340.3,
11623,767,MIRROR,21,GENERAL MATERIAL,890545,26-Nov-21,,,90181,90181,YTML-Stitching-YTM-07-General-Maintenance-General,,,5575.0,,,,,2.0,42989,42989,"MIRROR 24"" X 18"" BATH ROOM SET COMPLETE (MASTER) (Consumable-Local)",SET,11150.0,0.0,,,,,2.0,11150.0,,38086160.02,,,783755340.3,
